study,income,method,part_gender,part_age,age3cat,aged_5_to_18,aged_over_18,hh_size,student,employment,weekday,tot_contacts,tot_contacts_no_add,tot_phys,tot_nonphys,tot_dur_under_1hr,tot_dur_1hr_plus,tot_home,tot_school,tot_work,tot_work_no_additional,tot_other,prop_home,prop_school,prop_work,prop_other,prop_cont_male,prop_cont_female,prop_cont_age1,prop_cont_age2,prop_cont_age3
Belgium_Mossong,HIC,Diary,Male,60,2,0,1,2,0,1,1,4,4,3,1,1,3,4,0,0,0,0,1,0,0,0,.25,.75,0,.5,.5
Belgium_Mossong,HIC,Diary,Female,37,2,0,1,4,0,1,1,41,41,15,26,18,23,6,16,14,14,13,.1224489808,.3265306056,.2857142985,.2653061152,.5609756112,.4390243888,.5172413588,.4137931168,.068965517
Belgium_Mossong,HIC,Diary,Male,30,2,0,1,2,0,1,1,7,7,7,0,1,6,2,0,5,5,2,.2222222239,0,.555555582,.2222222239,.571428597,.4285714328,.1428571492,.8571428657,0
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,4,1,0,1,55,55,9,46,49,6,2,36,0,0,21,.0338983051,.6101694703,0,.3559322059,.5636363626,.4363636374,.1707317084,.7804877758,.048780486
Belgium_Mossong,HIC,Diary,Female,3,1,0,0,4,0,NA,0,8,8,6,2,3,5,3,0,0,0,8,.2727272809,0,0,.7272727489,.5,.5,.3333333433,.6666666865,0
Belgium_Mossong,HIC,Diary,Female,59,2,0,1,5,0,1,1,30,30,5,25,21,9,9,0,21,21,0,.3000000119,0,.6999999881,0,.4333333373,.5666666627,.1000000015,.5,.400000006
Belgium_Mossong,HIC,Diary,Female,51,2,0,1,3,0,1,1,7,7,5,2,2,5,2,0,3,3,2,.2857142985,0,.4285714328,.2857142985,.2857142985,.7142857313,0,.3333333433,.6666666865
Belgium_Mossong,HIC,Diary,Female,17,2,1,0,4,1,0,1,28,28,10,18,15,13,5,18,0,0,5,.1785714328,.6428571343,0,.1785714328,.3928571343,.6071428657,0,.9499999881,.0500000007
Belgium_Mossong,HIC,Diary,Male,47,2,0,1,3,0,1,1,18,18,8,10,10,8,2,0,8,8,8,.1111111119,0,.4444444478,.4444444478,.4444444478,.555555582,0,.555555582,.4444444478
Belgium_Mossong,HIC,Diary,Female,41,2,0,1,2,0,1,0,2,2,0,2,0,2,2,0,0,0,0,1,0,0,0,.5,.5,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,19,2,0,1,5,1,0,0,27,27,7,20,10,17,5,0,0,0,22,.1851851791,0,0,.814814806,.4814814925,.5185185075,.095238097,.7142857313,.190476194
Belgium_Mossong,HIC,Diary,Female,32,2,0,1,3,0,1,1,10,10,5,5,2,8,3,0,7,7,0,.3000000119,0,.6999999881,0,.3000000119,.6999999881,.1000000015,.6999999881,.200000003
Belgium_Mossong,HIC,Diary,Female,1,1,0,0,4,0,NA,1,9,9,8,1,1,8,0,0,0,0,9,0,0,0,1,.4444444478,.555555582,.2222222239,.3333333433,.4444444478
Belgium_Mossong,HIC,Diary,Female,18,2,1,0,4,1,0,1,21,21,14,7,5,16,3,0,0,0,18,.1428571492,0,0,.8571428657,.4761904776,.5238095522,0,.9411764741,.0588235296
Belgium_Mossong,HIC,Diary,Female,35,2,0,1,5,0,0,1,4,4,4,0,0,4,4,0,0,0,0,1,0,0,0,.6666666865,.3333333433,.75,.25,0
Belgium_Mossong,HIC,Diary,Female,69,3,0,1,2,0,1,1,5,5,5,0,4,1,1,0,2,2,2,.200000003,0,.400000006,.400000006,.6000000238,.400000006,0,0,1
Belgium_Mossong,HIC,Diary,Female,22,2,0,1,4,1,0,0,11,11,11,0,0,11,0,0,0,0,11,0,0,0,1,.5454545617,.4545454681,.1818181872,.3636363745,.4545454681
Belgium_Mossong,HIC,Diary,Male,45,2,0,1,3,0,1,1,11,11,7,4,8,3,2,0,8,8,2,.1666666716,0,.6666666865,.1666666716,.5454545617,.4545454681,.1428571492,.571428597,.2857142985
Belgium_Mossong,HIC,Diary,Female,54,2,0,1,4,0,1,1,5,5,3,2,2,3,1,0,0,0,4,.200000003,0,0,.8000000119,.400000006,.6000000238,0,.200000003,.8000000119
Belgium_Mossong,HIC,Diary,Female,27,2,0,1,1,0,1,1,4,4,1,3,2,2,0,0,1,1,3,0,0,.25,.75,.5,.5,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,26,2,0,1,1,0,0,1,2,2,0,2,1,1,0,0,0,0,2,0,0,0,1,.5,.5,0,1,0
Belgium_Mossong,HIC,Diary,Female,42,2,0,1,4,0,1,1,14,14,13,1,4,10,3,0,10,10,1,.2142857164,0,.7142857313,.0714285746,.5,.5,.1000000015,.6000000238,.3000000119
Belgium_Mossong,HIC,Diary,Female,63,2,0,1,2,0,0,1,3,3,1,2,2,1,1,0,0,0,2,.3333333433,0,0,.6666666865,.6666666865,.3333333433,0,0,1
Belgium_Mossong,HIC,Diary,Female,57,2,0,1,4,0,0,1,20,20,6,14,10,10,6,0,0,0,14,.3000000119,0,0,.6999999881,.3000000119,.6999999881,.1000000015,.5500000119,.349999994
Belgium_Mossong,HIC,Diary,Female,50,2,0,1,3,0,1,1,7,7,4,3,2,5,1,0,0,0,6,.1428571492,0,0,.8571428657,.4285714328,.571428597,0,.3333333433,.6666666865
Belgium_Mossong,HIC,Diary,Female,24,2,0,1,2,0,1,0,5,5,4,1,1,4,2,0,0,0,3,.400000006,0,0,.6000000238,.8000000119,.200000003,.200000003,.6000000238,.200000003
Belgium_Mossong,HIC,Diary,Male,49,2,0,1,3,0,1,1,6,6,3,3,3,3,1,0,0,0,5,.1666666716,0,0,.8333333135,.6666666865,.3333333433,0,.3333333433,.6666666865
Belgium_Mossong,HIC,Diary,Male,23,2,0,1,3,0,1,1,10,10,2,8,5,5,0,0,5,5,5,0,0,.5,.5,.400000006,.6000000238,0,1,0
Belgium_Mossong,HIC,Diary,Male,69,3,0,1,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA
Belgium_Mossong,HIC,Diary,Female,51,2,0,1,3,0,0,1,7,7,2,5,4,3,2,0,0,0,5,.2857142985,0,0,.7142857313,.571428597,.4285714328,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,58,2,0,1,2,0,1,1,11,11,1,10,9,2,9,0,0,0,2,.8181818128,0,0,.1818181872,.4545454681,.5454545617,0,.6363636255,.3636363745
Belgium_Mossong,HIC,Diary,Male,21,2,0,1,5,1,0,1,15,15,8,7,9,6,6,2,0,0,9,.3529411852,.1176470593,0,.5294117928,.6666666865,.3333333433,.0769230798,.6923077106,.2307692319
Belgium_Mossong,HIC,Diary,Female,44,2,0,1,4,0,1,0,7,7,4,3,3,4,5,0,0,0,2,.7142857313,0,0,.2857142985,.2857142985,.7142857313,.75,.25,0
Belgium_Mossong,HIC,Diary,Male,58,2,0,1,2,0,0,0,9,9,7,2,3,6,6,0,0,0,3,.6666666865,0,0,.3333333433,.4444444478,.555555582,.2222222239,.4444444478,.3333333433
Belgium_Mossong,HIC,Diary,Male,56,2,0,1,3,0,0,1,6,6,3,3,3,3,2,0,0,0,4,.3333333433,0,0,.6666666865,.5,.5,0,.3333333433,.6666666865
Belgium_Mossong,HIC,Diary,Female,20,2,0,1,4,1,0,1,36,36,26,10,35,1,0,6,0,0,30,0,.1666666716,0,.8333333135,.6111111045,.3888888955,0,1,0
Belgium_Mossong,HIC,Diary,Female,22,2,0,1,3,1,0,1,2,2,2,0,0,2,2,0,0,0,0,1,0,0,0,.5,.5,0,0,1
Belgium_Mossong,HIC,Diary,Female,32,2,0,1,5,0,0,1,10,10,7,3,2,8,4,1,0,0,5,.400000006,.1000000015,0,.5,.400000006,.6000000238,.5,.125,.375
Belgium_Mossong,HIC,Diary,Female,69,3,0,1,2,0,0,1,6,6,6,0,6,0,6,0,0,0,0,1,0,0,0,.5,.5,.5,.5,0
Belgium_Mossong,HIC,Diary,Female,50,2,0,1,2,0,1,1,15,15,3,12,14,1,3,0,11,11,3,.1764705926,0,.6470588446,.1764705926,.6666666865,.3333333433,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,27,2,0,1,4,0,1,0,9,9,4,5,4,5,6,0,0,0,3,.6666666865,0,0,.3333333433,.2222222239,.777777791,.2222222239,.6666666865,.1111111119
Belgium_Mossong,HIC,Diary,Male,63,2,0,1,1,0,0,1,10,10,4,6,8,2,7,0,0,0,3,.6999999881,0,0,.3000000119,.5,.5,.400000006,.6000000238,0
Belgium_Mossong,HIC,Diary,Female,26,2,0,1,5,0,0,1,10,10,7,3,6,4,7,0,0,0,4,.6363636255,0,0,.3636363745,.200000003,.8000000119,.200000003,.6000000238,.200000003
Belgium_Mossong,HIC,Diary,Male,22,2,0,1,3,1,1,1,34,34,22,12,27,7,8,0,12,12,18,.2105263174,0,.3157894611,.4736842215,.470588237,.5294117928,0,.9166666865,.0833333358
Belgium_Mossong,HIC,Diary,Female,56,2,0,1,9,0,0,1,5,5,2,3,2,3,1,0,0,0,5,.1666666716,0,0,.8333333135,.400000006,.6000000238,0,0,1
Belgium_Mossong,HIC,Diary,Female,46,2,0,1,2,0,1,1,15,15,6,9,12,3,2,0,10,10,3,.1333333403,0,.6666666865,.200000003,.6000000238,.400000006,0,1,0
Belgium_Mossong,HIC,Diary,Female,37,2,0,1,4,0,1,1,10,10,10,0,0,10,3,0,7,7,0,.3000000119,0,.6999999881,0,.6000000238,.400000006,.200000003,.6000000238,.200000003
Belgium_Mossong,HIC,Diary,Female,54,2,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Belgium_Mossong,HIC,Diary,Female,60,2,0,1,2,0,0,0,11,11,4,7,5,6,3,0,0,0,8,.2727272809,0,0,.7272727489,.3636363745,.6363636255,0,.25,.75
Belgium_Mossong,HIC,Diary,Female,53,2,0,1,3,0,1,0,3,3,3,0,1,2,2,0,0,0,1,.6666666865,0,0,.3333333433,.3333333433,.6666666865,0,.6666666865,.3333333433
Belgium_Mossong,HIC,Diary,Female,52,2,0,1,3,0,0,0,3,3,3,0,0,3,2,0,0,0,1,.6666666865,0,0,.3333333433,.3333333433,.6666666865,0,.3333333433,.6666666865
Belgium_Mossong,HIC,Diary,Female,18,2,1,0,5,1,0,1,18,18,14,4,9,9,4,0,0,0,14,.2222222239,0,0,.777777791,.4444444478,.555555582,0,.8666666746,.1333333403
Belgium_Mossong,HIC,Diary,Female,60,2,0,1,2,0,0,1,19,19,6,13,16,3,8,5,0,0,6,.4210526347,.2631579041,0,.3157894611,.3684210479,.6315789223,.375,.25,.375
Belgium_Mossong,HIC,Diary,Male,50,2,0,1,2,0,0,1,2,2,0,2,2,0,0,0,0,0,2,0,0,0,1,.5,.5,NA,NA,NA
Belgium_Mossong,HIC,Diary,Female,61,2,0,1,4,0,0,1,4,4,2,2,4,0,3,0,0,0,1,.75,0,0,.25,.25,.75,NA,NA,NA
Belgium_Mossong,HIC,Diary,Female,23,2,0,1,6,0,0,1,27,27,16,11,19,8,4,0,0,0,23,.1481481493,0,0,.8518518806,.629629612,.3703703582,.0769230798,.6923077106,.2307692319
Belgium_Mossong,HIC,Diary,Female,24,2,0,1,3,0,0,1,18,18,6,12,7,11,5,0,0,0,13,.277777791,0,0,.722222209,.3333333433,.6666666865,.1818181872,.5454545617,.2727272809
Belgium_Mossong,HIC,Diary,Male,52,2,0,1,2,0,0,1,22,22,2,20,8,14,5,0,0,0,17,.227272734,0,0,.7727272511,.5909090638,.4090909064,.400000006,.400000006,.200000003
Belgium_Mossong,HIC,Diary,Male,20,2,0,1,4,1,0,1,40,40,34,6,23,17,5,8,0,0,37,.1000000015,.1599999964,0,.7400000095,.5500000119,.4499999881,.0294117648,.9705882072,0
Belgium_Mossong,HIC,Diary,Male,43,2,0,1,3,0,1,1,4,4,2,2,2,2,2,0,1,1,1,.5,0,.25,.25,.5,.5,.5,.5,0
Belgium_Mossong,HIC,Diary,Male,23,2,0,1,4,0,1,1,4,4,1,3,0,4,3,0,1,1,0,.75,0,.25,0,.5,.5,0,.75,.25
Belgium_Mossong,HIC,Diary,Female,32,2,0,1,5,0,1,1,32,32,14,18,19,13,4,2,18,18,8,.125,.0625,.5625,.25,.25,.75,.2727272809,.7272727489,0
Belgium_Mossong,HIC,Diary,Female,58,2,0,1,2,0,0,0,15,15,7,8,7,8,9,0,0,0,6,.6000000238,0,0,.400000006,.4666666687,.5333333611,.2222222239,.555555582,.2222222239
Belgium_Mossong,HIC,Diary,Male,21,2,0,1,4,0,1,1,10,10,4,6,9,1,2,0,7,7,2,.1818181872,0,.6363636255,.1818181872,.400000006,.6000000238,0,.8000000119,.200000003
Belgium_Mossong,HIC,Diary,Female,18,2,1,0,5,1,0,1,20,20,11,9,10,10,0,11,0,0,10,0,.5238095522,0,.4761904776,.5,.5,0,1,0
Belgium_Mossong,HIC,Diary,Female,55,2,0,1,2,0,1,0,8,8,8,0,5,3,2,0,0,0,7,.2222222239,0,0,.777777791,.625,.375,.375,.25,.375
Belgium_Mossong,HIC,Diary,Female,55,2,0,1,1,0,0,1,7,7,3,4,2,5,0,0,0,0,7,0,0,0,1,.2857142985,.7142857313,.6000000238,.400000006,0
Belgium_Mossong,HIC,Diary,Female,57,2,0,1,2,0,0,1,11,11,1,10,5,6,3,0,0,0,8,.2727272809,0,0,.7272727489,.2727272809,.7272727489,0,.5,.5
Belgium_Mossong,HIC,Diary,Female,18,2,1,0,3,1,0,1,13,13,3,10,9,4,3,8,0,0,2,.2307692319,.6153846383,0,.1538461596,.2307692319,.769230783,.0769230798,.769230783,.1538461596
Belgium_Mossong,HIC,Diary,Male,19,2,0,1,4,1,0,1,15,15,14,1,3,12,3,1,0,0,11,.200000003,.0666666701,0,.7333333492,.6000000238,.400000006,0,.8571428657,.1428571492
Belgium_Mossong,HIC,Diary,Female,45,2,0,1,3,0,1,1,15,15,4,11,11,4,2,0,13,13,0,.1333333403,0,.8666666746,0,.4666666687,.5333333611,0,.4444444478,.555555582
Belgium_Mossong,HIC,Diary,Male,59,2,0,1,2,0,0,1,13,13,3,10,10,3,3,0,0,0,11,.2142857164,0,0,.7857142687,.3846153915,.6153846383,0,0,1
Belgium_Mossong,HIC,Diary,Male,54,2,0,1,4,0,0,1,10,10,5,5,0,10,8,0,0,0,2,.8000000119,0,0,.200000003,.400000006,.6000000238,.25,.625,.125
Belgium_Mossong,HIC,Diary,Male,23,2,0,1,3,0,1,1,23,23,0,23,20,3,3,0,20,20,0,.1304347813,0,.8695651889,0,.913043499,.0869565234,0,.7826086879,.2173912972
Belgium_Mossong,HIC,Diary,Female,69,3,0,1,2,0,0,0,10,10,7,3,4,6,0,8,0,0,2,0,.8000000119,0,.200000003,.8000000119,.200000003,.3333333433,.3333333433,.3333333433
Belgium_Mossong,HIC,Diary,Male,63,2,0,1,2,0,1,1,5,5,5,0,3,2,1,0,3,3,1,.200000003,0,.6000000238,.200000003,.400000006,.6000000238,0,0,1
Belgium_Mossong,HIC,Diary,Male,45,2,0,1,4,0,0,1,13,13,9,4,10,3,4,0,0,0,9,.3076923192,0,0,.6923077106,.3076923192,.6923077106,0,.6666666865,.3333333433
Belgium_Mossong,HIC,Diary,Female,69,3,0,1,1,0,0,1,8,8,8,0,3,5,2,0,0,0,6,.25,0,0,.75,.375,.625,0,.1666666716,.8333333135
Belgium_Mossong,HIC,Diary,Male,53,2,0,1,3,0,1,0,2,2,2,0,0,2,2,0,0,0,0,1,0,0,0,.5,.5,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,31,2,0,1,2,0,1,1,14,14,14,0,2,12,2,0,12,12,0,.1428571492,0,.8571428657,0,.4285714328,.571428597,0,.8461538553,.1538461596
Belgium_Mossong,HIC,Diary,Female,47,2,0,1,6,0,1,0,13,13,5,8,7,6,3,0,0,0,10,.2307692319,0,0,.769230783,.4615384638,.538461566,0,.4545454681,.5454545617
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,0,17,17,14,3,7,10,4,0,0,0,13,.2352941185,0,0,.7647058964,.2352941185,.7647058964,.6470588446,.2941176593,.0588235296
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,0,5,5,3,2,0,5,5,0,0,0,0,1,0,0,0,.6000000238,.400000006,.400000006,.400000006,.200000003
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,4,1,0,1,26,26,4,22,19,7,3,22,0,0,4,.1034482792,.7586206794,0,.137931034,.538461566,.4615384638,.0416666679,.9166666865,.0416666679
Belgium_Mossong,HIC,Diary,Male,14,1,1,0,4,1,0,1,5,5,0,5,1,4,5,0,0,0,0,1,0,0,0,.400000006,.6000000238,.25,.5,.25
Belgium_Mossong,HIC,Diary,Male,17,2,1,0,4,1,0,1,8,8,7,1,4,4,2,5,0,0,1,.25,.625,0,.125,.625,.375,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,12,1,1,0,5,1,0,0,14,14,11,3,4,10,11,0,0,0,3,.7857142687,0,0,.2142857164,.8571428657,.1428571492,.5833333135,.25,.1666666716
Belgium_Mossong,HIC,Diary,Male,11,1,1,0,4,1,0,1,34,34,20,14,0,34,4,31,0,0,1,.1111111119,.8611111045,0,.027777778,.5,.5,.9411764741,.0588235296,0
Belgium_Mossong,HIC,Diary,Female,11,1,1,0,4,1,0,1,20,20,15,5,9,11,3,17,0,0,3,.1304347813,.7391304374,0,.1304347813,.3000000119,.6999999881,.8125,.0625,.125
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,6,1,0,1,58,58,21,37,37,21,6,29,0,0,31,.0909090936,.4393939376,0,.4696969688,.2068965584,.7931034565,.3000000119,.6000000238,.1000000015
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,4,1,0,1,10,10,0,10,6,4,2,8,0,0,2,.1666666716,.6666666865,0,.1666666716,0,1,.25,.75,0
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,3,1,0,1,11,11,8,3,5,6,3,4,0,0,5,.25,.3333333433,0,.4166666567,.5454545617,.4545454681,.2727272809,.0909090936,.6363636255
Belgium_Mossong,HIC,Diary,Female,10,1,1,0,4,1,0,0,7,7,7,0,0,7,3,0,0,0,7,.3000000119,0,0,.6999999881,.571428597,.4285714328,.3333333433,.6666666865,0
Belgium_Mossong,HIC,Diary,Male,17,2,1,0,3,1,0,1,10,10,10,0,4,6,0,0,0,0,10,0,0,0,1,.400000006,.6000000238,.200000003,.6999999881,.1000000015
Belgium_Mossong,HIC,Diary,Female,9,1,1,0,4,1,0,0,5,5,3,2,2,3,5,0,0,0,0,1,0,0,0,.400000006,.6000000238,.200000003,.8000000119,0
Belgium_Mossong,HIC,Diary,Male,9,1,1,0,3,1,0,0,19,19,15,4,7,12,2,0,0,0,17,.1052631587,0,0,.8947368264,.6315789223,.3684210479,.3684210479,.5263158083,.1052631587
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,4,1,0,1,5,5,4,1,2,3,3,0,0,0,2,.6000000238,0,0,.400000006,.6000000238,.400000006,0,.200000003,.8000000119
Belgium_Mossong,HIC,Diary,Male,17,2,1,0,4,1,0,0,4,4,0,4,3,1,4,0,0,0,0,1,0,0,0,.25,.75,0,.75,.25
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,5,1,0,1,5,5,5,0,0,5,1,4,0,0,0,.200000003,.8000000119,0,0,0,1,0,1,0
Belgium_Mossong,HIC,Diary,Female,11,1,1,0,4,1,0,1,20,20,9,11,11,9,3,6,0,0,11,.150000006,.3000000119,0,.5500000119,.3000000119,.6999999881,.349999994,.25,.400000006
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,5,1,0,1,22,22,16,6,4,18,7,15,0,0,0,.3181818128,.6818181872,0,0,.4761904776,.5238095522,.75,.125,.125
Belgium_Mossong,HIC,Diary,Male,18,2,1,0,5,1,0,1,50,50,21,29,16,34,4,23,0,0,25,.0769230798,.4423076808,0,.480769217,.7799999714,.2199999988,.073170729,.8536585569,.073170729
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,5,1,0,1,47,47,19,28,19,28,6,41,0,0,9,.1071428582,.7321428657,0,.1607142836,.446808517,.553191483,.2941176593,.5882353187,.1176470593
Belgium_Mossong,HIC,Diary,Male,15,2,1,0,3,1,0,1,5,5,4,1,0,5,3,0,0,0,5,.375,0,0,.625,.6000000238,.400000006,0,.5,.5
Belgium_Mossong,HIC,Diary,Male,9,1,1,0,4,1,0,1,14,14,8,6,2,12,6,3,0,0,5,.4285714328,.2142857164,0,.3571428657,.4285714328,.571428597,.3636363745,.6363636255,0
Belgium_Mossong,HIC,Diary,Male,15,2,1,0,3,1,0,0,15,15,13,2,3,12,2,0,0,0,13,.1333333403,0,0,.8666666746,.7333333492,.2666666806,.1333333403,.400000006,.4666666687
Belgium_Mossong,HIC,Diary,Female,12,1,1,0,4,1,0,1,19,19,19,0,4,15,1,10,0,0,8,.0526315793,.5263158083,0,.4210526347,.2631579041,.7368420959,.7368420959,.2631579041,0
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,3,1,0,0,20,20,12,8,16,4,2,0,0,0,18,.1000000015,0,0,.8999999762,.5500000119,.4499999881,.1428571492,.4285714328,.4285714328
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,1,24,24,9,15,13,11,3,21,0,0,16,.075000003,.5249999762,0,.400000006,.5,.5,.7727272511,.227272734,0
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,6,1,0,1,12,12,9,3,5,7,10,0,0,0,3,.769230783,0,0,.2307692319,.5,.5,.200000003,.6999999881,.1000000015
Belgium_Mossong,HIC,Diary,Male,6,1,1,0,4,1,0,1,13,13,6,7,6,7,8,0,0,0,5,.6153846383,0,0,.3846153915,.4615384638,.538461566,.3000000119,.400000006,.3000000119
Belgium_Mossong,HIC,Diary,Male,13,1,1,0,5,1,0,1,29,29,7,22,1,28,4,25,0,0,0,.137931034,.8620689511,0,0,.6896551847,.3103448153,.8518518806,.0740740746,.0740740746
Belgium_Mossong,HIC,Diary,Female,11,1,1,0,5,1,0,1,13,13,13,0,0,13,4,0,0,0,9,.3076923192,0,0,.6923077106,.3846153915,.6153846383,.777777791,.2222222239,0
Belgium_Mossong,HIC,Diary,Male,10,1,1,0,5,1,0,0,6,6,6,0,0,6,4,0,0,0,2,.6666666865,0,0,.3333333433,.5,.5,.3333333433,.3333333433,.3333333433
Belgium_Mossong,HIC,Diary,Female,14,1,1,0,4,1,0,1,6,6,5,1,1,5,5,0,0,0,1,.8333333135,0,0,.1666666716,.3333333433,.6666666865,.6000000238,.400000006,0
Belgium_Mossong,HIC,Diary,Female,12,1,1,0,5,1,0,0,32,32,8,23,10,20,3,0,0,0,29,.09375,0,0,.90625,.46875,.53125,.4444444478,.5185185075,.0370370373
Belgium_Mossong,HIC,Diary,Male,12,1,1,0,3,1,0,1,13,13,3,10,8,5,2,0,0,0,11,.1538461596,0,0,.8461538553,.2307692319,.769230783,NA,NA,NA
Belgium_Mossong,HIC,Diary,Male,13,1,1,0,6,1,1,1,15,15,6,9,14,1,5,3,2,2,5,.3333333433,.200000003,.1333333403,.3333333433,.4666666687,.5333333611,.3333333433,.400000006,.2666666806
Belgium_Mossong,HIC,Diary,Male,17,2,1,0,4,1,0,1,6,6,1,5,1,5,2,0,0,0,3,.400000006,0,0,.6000000238,.6666666865,.3333333433,0,.8000000119,.200000003
Belgium_Mossong,HIC,Diary,Female,14,1,1,0,4,1,0,1,29,29,11,18,4,25,3,23,0,0,15,.073170729,.5609756112,0,.3658536673,.586206913,.4137931168,.5185185075,.4814814925,0
Belgium_Mossong,HIC,Diary,Male,13,1,1,0,4,1,0,0,5,5,5,0,0,5,4,0,0,0,1,.8000000119,0,0,.200000003,.6000000238,.400000006,.400000006,.400000006,.200000003
Belgium_Mossong,HIC,Diary,Female,9,1,1,0,4,1,0,0,12,12,8,4,9,3,3,0,0,0,12,.200000003,0,0,.8000000119,.3333333433,.6666666865,.3333333433,.4444444478,.2222222239
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,5,1,0,1,5,5,3,2,0,5,5,0,0,0,1,.8333333135,0,0,.1666666716,.6000000238,.400000006,0,.6000000238,.400000006
Belgium_Mossong,HIC,Diary,Male,11,1,1,0,4,1,0,0,8,8,5,3,2,6,6,0,0,0,2,.75,0,0,.25,.625,.375,.2857142985,.571428597,.1428571492
Belgium_Mossong,HIC,Diary,NA,15,2,1,0,5,1,0,1,43,43,19,24,24,18,0,0,0,0,43,0,0,0,1,.4186046422,.581395328,.4864864945,.3783783913,.1351351291
Belgium_Mossong,HIC,Diary,Female,12,1,1,0,4,1,1,1,47,47,41,6,1,46,2,0,1,1,43,.0434782617,0,.0217391308,.9347826242,.2127659619,.7872340679,.928571403,.0238095243,.0476190485
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,3,1,0,1,7,7,5,2,2,5,2,0,0,0,5,.2857142985,0,0,.7142857313,.4285714328,.571428597,0,1,0
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,1,8,8,0,8,8,0,5,0,0,0,3,.625,0,0,.375,.25,.75,.375,.625,0
Belgium_Mossong,HIC,Diary,Female,10,1,1,0,2,1,0,1,28,28,5,23,23,5,2,0,0,0,28,.0666666701,0,0,.9333333373,.3214285672,.678571403,.1428571492,.571428597,.2857142985
Belgium_Mossong,HIC,Diary,Male,16,2,1,0,4,1,0,1,6,6,4,2,1,5,3,0,0,0,3,.5,0,0,.5,.8333333135,.1666666716,.200000003,.8000000119,0
Belgium_Mossong,HIC,Diary,Female,17,2,1,0,4,1,0,0,4,4,1,3,0,4,3,0,0,0,1,.75,0,0,.25,.5,.5,0,1,0
Belgium_Mossong,HIC,Diary,Male,16,2,1,0,6,1,0,1,7,7,7,0,0,7,5,0,0,0,2,.7142857313,0,0,.2857142985,.7142857313,.2857142985,.1428571492,.7142857313,.1428571492
Belgium_Mossong,HIC,Diary,Male,15,2,1,0,2,1,0,1,6,6,4,2,2,4,1,0,0,0,5,.1666666716,0,0,.8333333135,.3333333433,.6666666865,.25,.75,0
Belgium_Mossong,HIC,Diary,Female,12,1,1,0,4,1,0,1,36,36,21,15,15,21,8,1,0,0,27,.2222222239,.027777778,0,.75,.3055555522,.694444418,.6499999762,.25,.1000000015
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,2,1,0,0,4,4,3,1,1,3,1,0,0,0,3,.25,0,0,.75,.25,.75,0,1,0
Belgium_Mossong,HIC,Diary,Female,10,1,1,0,5,1,1,0,37,37,32,5,22,15,22,0,1,1,16,.5641025901,0,.025641026,.4102564156,.6216216087,.3783783913,.2702702582,.5405405164,.1891891956
Belgium_Mossong,HIC,Diary,Male,20,2,0,1,3,1,0,1,10,10,8,2,6,4,2,0,0,0,8,.200000003,0,0,.8000000119,.5,.5,0,.777777791,.2222222239
Belgium_Mossong,HIC,Diary,Female,12,1,1,0,3,1,0,1,3,3,1,2,1,2,2,0,0,0,1,.6666666865,0,0,.3333333433,.3333333433,.6666666865,0,1,0
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,1,24,24,17,7,3,21,3,0,0,0,21,.125,0,0,.875,.125,.875,.8571428657,.0476190485,.095238097
Belgium_Mossong,HIC,Diary,Female,15,2,1,0,4,1,0,1,6,6,4,2,2,4,5,0,0,0,3,.625,0,0,.375,.3333333433,.6666666865,.400000006,.6000000238,0
Belgium_Mossong,HIC,Diary,Female,13,1,1,0,4,1,0,0,16,16,7,9,2,14,3,0,0,0,14,.1764705926,0,0,.8235294223,.4375,.5625,.2857142985,.3571428657,.3571428657
Belgium_Mossong,HIC,Diary,Female,16,2,1,0,4,1,0,1,7,7,6,1,1,6,3,4,0,0,0,.4285714328,.571428597,0,0,.4285714328,.571428597,.1666666716,.8333333135,0
